"sim" "n" "r" "SW" "KS"
"UNIF(0,1)" 500 1000 1000 1000
"UNIF(0,1)" 500 1000 1000 1000
"UNIF(0,1)" 500 1000 1000 1000
"UNIF(0,1)" 500 1000 1000 1000
"UNIF(0,1)" 500 1000 1000 1000
"UNIF(0,1)" 500 1000 1000 1000
"UNIF(0,1)" 500 1000 1000 1000
"UNIF(0,1)" 500 1000 1000 1000
"UNIF(0,1)" 1000 1000 1000 1000
"UNIF(0,1)" 1000 1000 1000 1000
"UNIF(0,1)" 1000 1000 1000 1000
"UNIF(0,1)" 1000 1000 1000 1000
"UNIF(0,1)" 1000 1000 1000 1000
"UNIF(0,1)" 1000 1000 1000 1000
"UNIF(0,1)" 1000 1000 1000 1000
"UNIF(0,1)" 1000 1000 1000 1000
"UNIF(0,1)" 1000 1000 1000 1000
"UNIF(0,1)" 1000 1000 1000 1000
"UNIF(0,1)" 1500 1000 1000 1000
"UNIF(0,1)" 1500 1000 1000 1000
"UNIF(0,1)" 1500 1000 1000 1000
"UNIF(0,1)" 1500 1000 1000 1000
"UNIF(0,1)" 1500 1000 1000 1000
"UNIF(0,1)" 1500 1000 1000 1000
"UNIF(0,1)" 1500 1000 1000 1000
"UNIF(0,1)" 1500 1000 1000 1000
"UNIF(0,1)" 1500 1000 1000 1000
"UNIF(0,1)" 1500 1000 1000 1000
"UNIF(0,1)" 2000 1000 1000 1000
"UNIF(0,1)" 2000 1000 1000 1000
"UNIF(0,1)" 2000 1000 1000 1000
"UNIF(0,1)" 2000 1000 1000 1000
"UNIF(0,1)" 2000 1000 1000 1000
"UNIF(0,1)" 2000 1000 1000 1000
"UNIF(0,1)" 2000 1000 1000 1000
"UNIF(0,1)" 2000 1000 1000 1000
"UNIF(0,1)" 2000 1000 1000 1000
"UNIF(0,1)" 2000 1000 1000 1000
